X_cadv,Y_cadv,V_cadv,a_cadv,A_cadv,V_cadv_x,V_cadv_y,TH,X_left_front,Y_left_front,X_left,Y_left,X_left_behind,Y_left_behind,X_front,Y_front,X_behind,Y_behind,X_right_front,Y_right_front,X_right,Y_right,X_right_behind,Y_right_behind,V_x_left_front,V_y_left_front,V_x_left,V_y_left,V_x_left_behind,V_y_left_behind,V_x_front,V_y_front,V_x_behind,V_y_behind,V_x_right_front,V_y_right_front,V_x_right,V_y_right,V_x_right_behind,V_y_right_behind,V,K,Q,TOT
1.202307003,64.6885178,4.73,-0.38,-0.01,-0.14,16.15,2,3.19284813,-24.15827467,9999,9999,9999,9999,9999,9999,9999,9999,-3.362858408,-4.148583665,9999,9999,9999,9999,3.19284813,-24.15827467,9999,9999,9999,9999,9999,9999,9999,9999,-3.362858408,-4.148583665,9999,9999,9999,9999,12.2325,0.326997752,4,5.677
3.048134661,36.5165997,-3.46,-4.46,3.14,0.04,-27.49,-1,9999,9999,9999,9999,9999,9999,-0.042659026,-153.5037239,-0.313593773,76.13168433,9999,9999,9999,9999,-4.34702478,127.8143728,9999,9999,9999,9999,9999,9999,-0.042659026,-153.5037239,-0.313593773,76.13168433,9999,9999,9999,9999,-4.34702478,127.8143728,17.125,0.350364964,6,4.393
-4.751933767,64.88752338,5.95,-0.35,0.04,0.85,20.72,9999,8.172513936,-35.30967924,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,8.172513936,-35.30967924,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,12.5425,0.318915687,4,4.248
-3.521884074,64.24895324,2.49,0.69,0.03,0.35,13.16,9999,5.043415934,-36.1074002,9999,9999,9999,9999,0.464269187,-3.424532961,0.353360439,7.854092514,9999,9999,9999,9999,9999,9999,5.043415934,-36.1074002,9999,9999,9999,9999,0.464269187,-3.424532961,0.353360439,7.854092514,9999,9999,9999,9999,9999,9999,13.53818182,0.812516788,11,4.757
3.355563999,35.77598362,-3.63,0.06,-3.06,-1,-12.92,9999,9999,9999,9999,9999,9999,9999,9999,9999,0.903463904,23.51819168,9999,9999,9999,9999,-3.67057692,104.527269,9999,9999,9999,9999,9999,9999,9999,9999,0.903463904,23.51819168,9999,9999,9999,9999,-3.67057692,104.527269,9.804,0.50999592,5,6.974
2.857683175,35.10858743,-2.82,-0.61,-3.13,-0.18,-11.57,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9.91,0.100908174,1,4.408
3.502579822,35.77574025,-3.93,-0.81,-3.01,-2.18,-15.96,9999,9999,9999,9999,9999,9999,9999,9999,9999,-0.205386933,2.418023142,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,-0.205386933,2.418023142,9999,9999,9999,9999,9999,9999,11.12833333,0.539164295,6,7.158
2.577230192,35.71205409,-2.96,0.97,-3.13,-0.14,-8.64,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,11.0725,0.361255362,4,6.81
4.672084103,39.07248685,5.56,0,0,20,0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,6.36,0.471698113,3,6.179
0.578138941,54.09628409,5.56,0,0,20,0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,-4.652651906,-19.55704195,-2.778274761,-0.041330141,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,-4.652651906,-19.55704195,-2.778274761,-0.041330141,9999,9999,19.06181818,0.577069821,11,6.727
-0.540532521,63.33805379,2.46,-0.79,-0.16,-1.08,6.79,4,4.363959166,-42.74437938,9999,9999,9999,9999,0.614587079,-5.607721046,9999,9999,9999,9999,9999,9999,9999,9999,4.363959166,-42.74437938,9999,9999,9999,9999,0.614587079,-5.607721046,9999,9999,9999,9999,9999,9999,9999,9999,14.19181818,0.775094485,11,4.776
-1.916719832,62.5575557,5.56,0,0,20,0,9999,5.178541996,-23.87888614,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,5.178541996,-23.87888614,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,14.815,0.134998313,2,5.545
2.982322112,35.86056775,-5.72,-1.58,-3.12,-0.4,-23.89,0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,15.204,0.328860826,5,5.349
-4.140103574,60.33455215,5.56,0,0,20,0,9999,6.515899764,-27.96543956,9999,9999,9999,9999,0.406187527,-1.94441306,9999,9999,9999,9999,9999,9999,9999,9999,6.515899764,-27.96543956,9999,9999,9999,9999,0.406187527,-1.94441306,9999,9999,9999,9999,9999,9999,9999,9999,20.16833333,0.297496075,6,5.268
-4.140103574,60.33455215,5.56,0,0,20,0,9999,6.515899764,-27.96543956,9999,9999,9999,9999,0.406187527,-1.94441306,9999,9999,9999,9999,9999,9999,9999,9999,6.515899764,-27.96543956,9999,9999,9999,9999,0.406187527,-1.94441306,9999,9999,9999,9999,9999,9999,9999,9999,20.98,0.238322212,5,5.298
2.939271024,35.44478442,-4.17,-1.81,3.08,1.17,-18.73,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,14.1,0.141843972,2,5.663
2.447005964,35.1198883,-3.68,-0.48,3.11,0.5,-14.25,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,8.33,0.120048019,1,7.507
-3.739089249,35.04890101,-4.28,-0.87,3.12,0.35,-14.56,9999,9999,9999,9999,9999,9999,9999,9999,9999,-0.086087511,0.655317625,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,-0.086087511,0.655317625,9999,9999,9999,9999,9999,9999,12.6125,0.317145689,4,4.334
4.08795564,35.11735397,-2.81,1.23,-2.92,-1.58,-6.99,9999,9999,9999,9999,9999,9999,9999,0.107994743,-0.864808174,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,0.107994743,-0.864808174,9999,9999,9999,9999,9999,9999,9999,9999,12.1,0.330578512,4,5.984
-1.048397887,59.10124661,5.56,0,0,20,0,9999,9999,9999,9999,9999,9999,9999,9999,9999,-0.385490682,3.192234239,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,-0.385490682,3.192234239,9999,9999,9999,9999,9999,9999,8.89,0.112485939,1,5.716
-0.477953782,40.91782468,5.56,0,0,20,0,1,9999,9999,9999,9999,9999,9999,9999,9999,-0.03792145,0.538661248,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,-0.03792145,0.538661248,9999,9999,9999,9999,9999,9999,17.934,0.278800045,5,7.349
-0.17870088,64.98232207,4.38,0.35,0.03,0.54,16.52,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,8.12,0.123152709,1,5.603
3.55994768,64.94617178,5.56,0,0,20,0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,-4.673733565,5.224280304,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,-4.673733565,5.224280304,16.9375,0.236162362,4,6.744
-2.61978146,41.66032994,5.56,0,0,20,0,9999,9999,9999,9999,9999,9999,9999,9999,9999,-0.360217288,1.543423415,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,-0.360217288,1.543423415,9999,9999,9999,9999,9999,9999,5.643333333,0.531600709,3,8.128
0.341635924,64.41865804,4.65,0.33,-0.08,-1.35,17.42,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,-3.465823654,-2.877506066,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,-3.465823654,-2.877506066,9999,9999,9999,9999,14.525,0.137693632,2,4.833
2.537652967,35.11974827,-4.93,-2.27,3.14,0.03,-22.85,0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,13.716,0.364537766,5,6.664
2.599487606,35.52771346,5.56,0,0,20,0,9999,9999,9999,9999,9999,9999,9999,9999,9999,-0.18955227,2.102133698,9999,9999,9999,9999,-3.674347266,42.32044122,9999,9999,9999,9999,9999,9999,9999,9999,-0.18955227,2.102133698,9999,9999,9999,9999,-3.674347266,42.32044122,9.16,0.436681223,4,8.431
-3.582293582,48.03992217,5.56,0,0,20,0,9999,6.515899764,-27.96543956,9999,9999,9999,9999,0.406187527,-1.94441306,9999,9999,9999,9999,9999,9999,9999,9999,6.515899764,-27.96543956,9999,9999,9999,9999,0.406187527,-1.94441306,9999,9999,9999,9999,9999,9999,9999,9999,17.37333333,0.345356869,6,4.411
3.731879888,35.03745351,-2.32,0.97,-3.1,-0.24,-6.31,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,12.145,0.164676822,2,2.535
1.817853748,35.64206004,-2.41,1.79,3.05,0.53,-5.79,9999,9999,9999,9999,9999,9999,9999,0.168706344,-2.117270901,9999,9999,9999,9999,9999,9999,-3.714510703,21.41638403,9999,9999,9999,9999,9999,9999,0.168706344,-2.117270901,9999,9999,9999,9999,9999,9999,-3.714510703,21.41638403,9.65,0.932642487,9,7.102
2.552812813,35.44540246,-4.63,-0.86,-3.12,-0.39,-18.63,0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,12.14333333,0.247049135,3,4.776
0.919225761,63.80486818,5.22,-0.46,0.21,3.27,15.54,3,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,16.505,0.242350803,4,6.492
4.264727586,35.25153574,-4.63,-0.73,3.07,1.37,-17.88,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,12.40333333,0.48374093,6,5.123
-3.242248272,63.90288073,4.52,-2.26,0.18,1.9,10.71,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,10.005,0.19990005,2,6.146
1.884317187,36.03157994,-4.38,-4.59,-3.05,-2.34,-26.07,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,15.28,0.196335079,3,5.451
-6.301936975,63.93128117,5.92,1.85,-0.05,-1.33,25.48,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,8.27,0.120918984,1,6.316
-4.081610034,49.46780043,5.56,0,0,20,0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,15.636,0.319774878,5,4.859
-4.761727093,63.91697988,4.47,-0.83,0.03,0.53,18.5,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,13.90333333,0.215775593,3,7.764
-3.776843125,64.75865631,7.62,-0.17,0.05,1.22,27.06,9999,9999,9999,9999,9999,9999,9999,-0.271433801,-6.509173726,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,-0.271433801,-6.509173726,9999,9999,9999,9999,9999,9999,9999,9999,21.39555556,0.42064811,9,7.749
1.425498153,35.03869704,-1.55,-0.24,3.13,0.09,-6.07,-3,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,-5.577337319,-8.854815455,-4.593215224,0.321263657,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,-5.577337319,-8.854815455,-4.593215224,0.321263657,9999,9999,13.22,0.378214826,5,4.997
0.348606522,35.00564578,-4.75,-0.02,-3.14,-0.05,-17.15,-1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,19.483,0.513267977,10,7.164
0.42674191,64.45609534,7.92,-0.38,0,0.04,27.69,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,-2.266188323,-23.16249709,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,-2.266188323,-23.16249709,9999,9999,9999,9999,22.18,0.315599639,7,9.447
-0.174396613,35.1531963,2.07,-5.66,-2.6,-2.61,-4.38,3,9999,9999,9999,9999,9999,9999,0.344199614,-1.577901506,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,0.344199614,-1.577901506,9999,9999,9999,9999,9999,9999,9999,9999,15.23181818,0.722172486,11,3.845
2.906006477,40.98369887,2.49,-1.06,3.1,0.09,-2.1,1,9999,9999,9999,9999,9999,9999,0.41408852,-11.5671512,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,0.41408852,-11.5671512,9999,9999,9999,9999,9999,9999,9999,9999,4.135,0.483675937,2,5.048
1.311267888,54.59589185,5.56,0,0,20,0,9999,3.894050078,-25.78697352,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,3.894050078,-25.78697352,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,17.752,0.563316809,10,4.729
1.808263572,35.15647987,-4.17,-0.44,-3.12,-0.31,-15.97,-2,9999,9999,9999,9999,9999,9999,0.454429808,-14.73461468,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,0.454429808,-14.73461468,9999,9999,9999,9999,9999,9999,9999,9999,14.3175,0.558756766,8,9.137
2.416355915,37.65120742,5.56,0,0,20,0,9999,9999,9999,9999,9999,9999,9999,9999,9999,-0.065384225,1.408794171,9999,9999,9999,9999,-4.043119127,22.23791645,9999,9999,9999,9999,9999,9999,9999,9999,-0.065384225,1.408794171,9999,9999,9999,9999,-4.043119127,22.23791645,10.26272727,1.071839844,11,4.984
0.450847367,64.78981448,7.1,-1.18,-0.08,-1.76,22.93,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,18.64,0.375536481,7,6.378
-4.0173667,58.95707132,5.56,0,0,20,0,9999,9999,9999,9999,9999,9999,9999,0.157224428,-1.225537388,9999,9999,-4.558200544,-4.494134367,9999,9999,-8.158533942,75.11354111,9999,9999,9999,9999,9999,9999,0.157224428,-1.225537388,9999,9999,-4.558200544,-4.494134367,9999,9999,-8.158533942,75.11354111,19.359,0.516555607,10,4.411
-1.630847271,62.27007314,5.08,5.65,-0.1,-3.59,37.12,2,3.958521973,-382.2269107,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,3.958521973,-382.2269107,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,14.245,0.280800281,4,4.135
1.206283639,35.2211281,-5.27,-0.46,3.12,0.46,-19.98,-1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,18.326,0.272836407,5,5.969
-0.094124726,54.73944489,5.56,0,0,20,0,9999,9999,9999,9999,9999,9999,9999,0.342089194,-2.117319089,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,0.342089194,-2.117319089,9999,9999,9999,9999,9999,9999,9999,9999,19.8875,0.201131364,4,3.233
-4.124760184,35.29076456,-3.2,-0.85,2.73,5.55,-12.62,9999,4.513269445,-5.258491271,9999,9999,5.656684601,3.365688113,9999,9999,-0.246045446,1.529566201,9999,9999,9999,9999,9999,9999,4.513269445,-5.258491271,9999,9999,5.656684601,3.365688113,9999,9999,-0.246045446,1.529566201,9999,9999,9999,9999,9999,9999,14.17416667,0.846610618,12,8.066
-1.985197387,64.10846204,8.37,1.14,0.03,0.85,32.56,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,19.796,0.252576278,5,8.559
-1.425997446,57.91614012,5.56,0,0,20,0,9999,2.471133472,-6.489979414,9999,9999,9999,9999,-1.415119784,-11.7225241,9999,9999,9999,9999,9999,9999,9999,9999,2.471133472,-6.489979414,9999,9999,9999,9999,-1.415119784,-11.7225241,9999,9999,9999,9999,9999,9999,9999,9999,14.48333333,0.621403913,9,5.762
-1.478336663,58.37953736,5.56,0,0,20,0,9999,9999,9999,9999,9999,9999,9999,1.275804945,-16.79161145,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1.275804945,-16.79161145,9999,9999,9999,9999,9999,9999,9999,9999,18.764,0.266467704,5,5.513
-1.815949614,64.94775013,8.32,-1.69,0,0.09,26.15,3,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,13.88,0.576368876,8,5.379
2.798271292,35.30622929,-3.57,-0.14,3.09,0.69,-13.19,9999,9999,9999,9999,9999,9999,9999,0.297047035,-4.532037518,9999,9999,-4.65407705,-235.9272963,-6.610046985,-2.377165337,9999,9999,9999,9999,9999,9999,9999,9999,0.297047035,-4.532037518,9999,9999,-4.65407705,-235.9272963,-6.610046985,-2.377165337,9999,9999,10.37,0.192864031,2,4.381
-1.010291926,64.55916631,3.4,-0.03,-0.02,-0.2,12.15,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,19.75,0.101265823,2,4.707
-0.869481581,64.85620074,5.42,0.66,-0.02,-0.42,21.33,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,15.2625,0.262080262,4,4.461
-3.725511419,61.9895698,5.56,0,0,20,0,9999,5.388578186,-44.5168109,9999,9999,9999,9999,9999,9999,0.368751447,6.563611294,9999,9999,9999,9999,9999,9999,5.388578186,-44.5168109,9999,9999,9999,9999,9999,9999,0.368751447,6.563611294,9999,9999,9999,9999,9999,9999,12.45181818,0.883405125,11,5.253
-2.028522582,56.99990898,5.56,0,0,20,0,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,14.38666667,0.208526413,3,9.315
-4.284160369,35.81978478,-1.11,-0.15,2.47,2.7,-3.42,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,10.9075,0.366720147,4,5.18
2.279739343,35.58525924,-6.41,-0.6,-3.13,-0.32,-24.4,-1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,20.552,0.243285325,5,5.153
4.226980954,35.05228984,-4.76,-0.66,3.1,0.75,-18.55,9999,1.785108685,-43.0464718,9999,9999,9999,9999,-0.225045547,-5.646405512,9999,9999,-2.280454656,-13.03351385,9999,9999,-3.778350516,25.31470659,1.785108685,-43.0464718,9999,9999,9999,9999,-0.225045547,-5.646405512,9999,9999,-2.280454656,-13.03351385,9999,9999,-3.778350516,25.31470659,12.68833333,0.472875345,6,8.818
-3.286239333,64.8940357,5.56,0,0,20,0,9999,4.966523903,-36.08643603,9999,9999,2.102068844,43.32320755,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,4.966523903,-36.08643603,9999,9999,2.102068844,43.32320755,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,8.36125,0.956794738,8,6.274
1.636238492,35.50793164,-3.74,-0.01,-3.1,-0.57,-13.47,-2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,13.9075,0.287614596,4,5.253
-1.464363409,64.11238516,5.84,-1.28,-0.01,-0.24,18.18,0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,15,0.2,3,7.104
4.262216261,35.31836567,-3.14,0.92,3.09,0.46,-9.28,9999,9999,9999,9999,9999,9999,9999,9999,9999,0.434616039,16.45367851,-2.509471291,-14.52525025,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,0.434616039,16.45367851,-2.509471291,-14.52525025,9999,9999,9999,9999,14.58153846,0.891538299,13,4.327
-2.079519907,38.43505171,5.56,0,0,20,0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,19.034,0.262687822,5,7.225
-1.615799936,64.04512385,5.56,0,0,20,0,1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,13.62166667,0.440474734,6,5.575
1.565486006,35.01600096,-5.6,-0.46,3.11,0.68,-21.16,-1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,19.128,0.261396905,5,8.134
-1.622130597,64.77454924,5.77,-1.14,0.02,0.35,18.27,3,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,15.34833333,0.390921924,6,6.454
4.566544786,35.05079214,-2.89,-0.02,-3.13,-0.14,-10.44,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,13.2875,0.602069614,8,5.811
4.325452763,35.38367353,-2.93,-1.7,-3.13,-0.22,-15.79,9999,9999,9999,9999,9999,9999,9999,9999,9999,-1.386755505,156.5075546,9999,9999,9999,9999,-2.885159779,112.0917524,9999,9999,9999,9999,9999,9999,9999,9999,-1.386755505,156.5075546,9999,9999,9999,9999,-2.885159779,112.0917524,22.71,0.044033465,1,3.873
1.546135382,35.39500159,-4.23,-5.45,-3.09,-1.57,-31.77,-327,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,-2.642931806,-16.73648214,9999,9999,-5.398114289,18.55932277,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,-2.642931806,-16.73648214,9999,9999,-5.398114289,18.55932277,23.482,0.212929052,5,5.252
