X_cadv,Y_cadv,V_cadv,a_cadv,A_cadv,V_cadv_x,V_cadv_y,TH,X_left_front,Y_left_front,X_left,Y_left,X_left_behind,Y_left_behind,X_front,Y_front,X_behind,Y_behind,X_right_front,Y_right_front,X_right,Y_right,X_right_behind,Y_right_behind,V_x_left_front,V_y_left_front,V_x_left,V_y_left,V_x_left_behind,V_y_left_behind,V_x_front,V_y_front,V_x_behind,V_y_behind,V_x_right_front,V_y_right_front,V_x_right,V_y_right,V_x_right_behind,V_y_right_behind,V,K,Q,TOT
-0.842015327,64.6884334,7.24,2.51,-0.04,-1.2,31.54,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,-3.013604351,-33.65162035,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,-3.013604351,-33.65162035,9999,9999,9999,9999,14.875,0.134453782,2,6.479
1.794986359,63.61370731,11.77,-0.5,0.05,2.24,40.86,0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,-3.072626263,42.28333572,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,-3.072626263,42.28333572,24.49333333,0.122482308,3,4.865
4.186325907,35.30061968,-3.82,-1.1,3.1,0.63,-16.63,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,-2.873568588,-127.5194217,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,-2.873568588,-127.5194217,9999,9999,9999,9999,20.895,0.287150036,6,5.077
2.203844061,35.17273052,-4.95,-1.58,3.08,1.27,-21.79,9999,9999,9999,9999,9999,9999,9999,9999,9999,-0.385424328,22.41049081,9999,9999,9999,9999,-3.801138038,35.88759932,9999,9999,9999,9999,9999,9999,9999,9999,-0.385424328,22.41049081,9999,9999,9999,9999,-3.801138038,35.88759932,11.67545455,0.942147473,11,5.309
1.758082429,35.15605178,-4.31,-1.14,-3.13,-0.18,-17.97,-1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,14.7575,0.271048619,4,4.743
-3.727234145,64.02782722,4.68,-0.39,0.14,2.21,15.5,9999,9999,9999,9999,9999,2.613258944,1877.166613,0.297547418,-3.340988666,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2.613258944,1877.166613,0.297547418,-3.340988666,9999,9999,9999,9999,9999,9999,9999,9999,17.166,0.291273448,5,3.983
-2.504957227,64.76804079,6.75,-1.89,0.05,1.02,20.07,2,5.186951154,-40.22803164,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,5.186951154,-40.22803164,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,12.35,0.4048583,5,7.391
-3.319311855,63.20362893,2.41,-0.22,-0.05,-0.39,8.1,9999,9999,9999,9999,9999,9999,9999,-0.135592985,-13.78269256,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,-0.135592985,-13.78269256,9999,9999,9999,9999,9999,9999,9999,9999,6.43,0.466562986,3,4.297
1.409597525,35.08368299,-2.74,-0.19,3.12,0.2,-10.27,-2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,16.185,0.494284832,8,6.776
3.309034469,36.78670181,0.37,-5.41,3.08,1.03,-17.32,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,-4.569979587,-445.0694911,9999,9999,-6.893515033,7.352620001,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,-4.569979587,-445.0694911,9999,9999,-6.893515033,7.352620001,9.61,0.208116545,2,4.429
-3.426840786,64.67734516,5.56,0,0,20,0,9999,4.905119874,-34.64284123,9999,9999,9999,9999,9999,9999,-0.072655276,0.433270058,9999,9999,9999,9999,9999,9999,4.905119874,-34.64284123,9999,9999,9999,9999,9999,9999,-0.072655276,0.433270058,9999,9999,9999,9999,9999,9999,13.99166667,0.428826683,6,2.717
3.560130357,37.24737399,5.56,0,0,20,0,9999,9999,9999,9999,9999,9999,9999,9999,9999,0.018397078,0.96194584,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,0.018397078,0.96194584,9999,9999,9999,9999,9999,9999,21.83666667,0.137383606,3,4.483
-4.289010379,50.2849354,5.56,0,0,20,0,9999,9999,9999,9999,9999,9999,9999,-0.002456806,-0.920166747,9999,9999,9999,9999,-7.6736912,2.113825522,-6.228145545,15.31885992,9999,9999,9999,9999,9999,9999,-0.002456806,-0.920166747,9999,9999,9999,9999,-7.6736912,2.113825522,-6.228145545,15.31885992,11.53166667,0.520306403,6,4.726
2.543315021,35.64454166,-0.76,-6.73,-3.06,-1.95,-25.39,-3,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,-3.732046718,44.18800717,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,-3.732046718,44.18800717,10.58,0.189035917,2,4.961
2.149291777,35.04041282,-1.8,1.32,3.1,0.15,-3.44,9999,9999,9999,9999,9999,9999,9999,9999,9999,-0.132771808,2.014430921,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,-0.132771808,2.014430921,9999,9999,9999,9999,9999,9999,14.62,0.341997264,5,5.419
4.13112926,35.18399369,-4.38,-0.47,3.02,2.08,-17.45,9999,7.884521668,-14.79426045,5.073179778,0.446534525,9999,9999,9999,9999,-0.306573084,1.207535807,9999,9999,9999,9999,9999,9999,7.884521668,-14.79426045,5.073179778,0.446534525,9999,9999,9999,9999,-0.306573084,1.207535807,9999,9999,9999,9999,9999,9999,15.83769231,0.820826655,13,4.449
-1.194494676,64.68692135,1.55,-0.41,0.24,1.09,4.49,9999,9999,9999,9999,9999,9999,9999,9999,9999,-0.390864476,8.504679349,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,-0.390864476,8.504679349,9999,9999,9999,9999,9999,9999,13.3925,0.298674631,4,6.261
1.506702793,41.01215311,5.56,0,0,20,0,0,9999,9999,9999,9999,1.982804622,46.98521951,9999,9999,-0.015073117,0.178813072,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1.982804622,46.98521951,9999,9999,-0.015073117,0.178813072,9999,9999,9999,9999,9999,9999,15.06285714,0.464719272,7,5.975
-3.780774467,64.02902378,10.89,1.6,-0.05,-2.2,44.26,9999,9999,9999,9999,9999,9999,9999,-0.248393797,-370.6585391,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,-0.248393797,-370.6585391,9999,9999,9999,9999,9999,9999,9999,9999,21.5025,0.186024881,4,6.124
-2.35645109,63.83139349,4.14,1.68,0.03,0.51,19.52,9999,4.83952512,-22.54768567,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,4.83952512,-22.54768567,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,7.91,0.12642225,1,5.607
-1.050852643,35.13207753,-5.08,-1.12,3,3,-20.45,-1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,18.216,0.27448397,5,5.472
-2.653090864,64.2988288,5.56,0,0,20,0,9999,9999,9999,9999,9999,8.189218395,28.81205618,1.352138128,-23.51626091,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,8.189218395,28.81205618,1.352138128,-23.51626091,9999,9999,9999,9999,9999,9999,9999,9999,14.502,0.34478003,5,4.212
-3.255066942,64.25009042,5.56,0,0,20,0,9999,4.809391972,-34.60347552,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,4.809391972,-34.60347552,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,11.69,0.427715997,5,5.548
1.752193817,35.43754095,-6.81,-1.23,3.13,0.21,-27.2,-1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,18.52,0.161987041,3,6.025
4.13112926,35.18399369,-4.54,0.91,3.12,0.24,-14.4,9999,9999,9999,9999,9999,9999,9999,9999,9999,-0.006562363,1.472591209,9999,9999,-3.096284223,2.400127718,-8.665213018,25.30727837,9999,9999,9999,9999,9999,9999,9999,9999,-0.006562363,1.472591209,9999,9999,-3.096284223,2.400127718,-8.665213018,25.30727837,16.974,0.294568163,5,4.149
5.050504046,35.80515493,-3.3,-1.71,3.05,1.56,-17.08,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,-5.457408171,372.9526134,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,-5.457408171,372.9526134,10.16,0.098425197,1,4.946
1.065585382,35.57481549,-5.69,-0.51,-3.12,-0.37,-21.57,-1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,-2.650053192,-0.585628451,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,-2.650053192,-0.585628451,9999,9999,19.93714286,0.351103468,7,6.506
0.439917392,63.06890744,8.26,0.03,-0.01,-0.16,29.85,1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,20,0.05,1,5.589
1.185921354,35.64053741,-4.28,0.06,3.11,0.47,-15.23,9999,9999,9999,9999,9999,9999,9999,0.099094737,-1.37573873,9999,9999,9999,9999,9999,9999,-2.917697332,22.97732409,9999,9999,9999,9999,9999,9999,0.099094737,-1.37573873,9999,9999,9999,9999,9999,9999,-2.917697332,22.97732409,14.345,0.418264204,6,4.641
1.852154813,35.65378846,-6.5,-0.94,3.11,0.8,-25.42,-1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,11.71333333,0.256118384,3,4.235
-0.301899327,62.24241526,6.73,0.68,-0.03,-0.82,26.78,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,-3.604348814,3.91794113,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,-3.604348814,3.91794113,16.22666667,0.184880855,3,5.081
2.531808245,36.17695771,-5.04,-1.85,-3.09,-1.1,-22.16,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,16.02333333,0.187226961,3,6.008
1.780811556,35.84720383,-2.84,0.26,-3.12,-0.24,-9.55,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,-5.559523396,15.42494491,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,-5.559523396,15.42494491,12.8175,0.312073337,4,5.711
4.238277975,35.05237019,-2.97,-0.57,3.14,0.08,-12.19,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,-2.967168666,-18.81955858,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,-2.967168666,-18.81955858,9999,9999,9999,9999,14.6625,0.272804774,4,6.839
1.3133971,35.15225797,-8.04,-2.1,3.14,0.17,-33.42,-1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,21.49,0.139599814,3,4.79
2.409116153,35.04102874,-3.66,0.58,2.98,1.94,-11.58,9999,9999,9999,9999,9999,9999,9999,-1.004033835,-15.81195907,-0.218858407,10.07303569,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,-1.004033835,-15.81195907,-0.218858407,10.07303569,9999,9999,9999,9999,9999,9999,16.015,0.499531689,8,4.863
-0.977837773,35.03299987,-6.74,-1.33,-3.14,-0.16,-27.32,-1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,16.14,0.185873606,3,4.893
3.13834553,35.13881422,-0.54,-5.51,3.1,1.03,-23.88,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,-5.629073935,3.003656696,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,-5.629073935,3.003656696,15.57333333,0.192636986,3,4.629
3.861341911,35.38258113,-5.55,-0.41,3.1,0.82,-21.1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,14.332,0.348869662,5,4.443
-1.965204685,59.06147719,5.56,0,0,20,0,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,16.67142857,0.419880034,7,8.455
3.019612317,35.23661668,-3.83,-0.92,-3.08,-1,-17.3,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,13.77333333,0.217812197,3,4.945
2.025823048,36.33558543,-3.43,0.06,3.1,0.48,-12.11,9999,9999,9999,9999,9999,9999,9999,-0.648455653,-10.10378941,-0.097210506,1.695868956,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,-0.648455653,-10.10378941,-0.097210506,1.695868956,9999,9999,9999,9999,9999,9999,12.90333333,0.464996125,6,11.579
2.880111194,38.2129977,5.56,0,0,20,0,249,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,-1.901176552,208.0916423,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,-1.901176552,208.0916423,14.4075,0.277633177,4,4.283
-0.793690658,36.62414739,-0.45,-5.37,-2.91,-5.43,-22.62,9999,9999,9999,9999,9999,9999,9999,0.53735622,-3.489405673,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,0.53735622,-3.489405673,9999,9999,9999,9999,9999,9999,9999,9999,7.8875,0.507131537,4,4.232
0.891786249,35.57192014,-3.15,-0.16,-3.1,-0.43,-11.72,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,-7.229851303,21.46966418,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,-7.229851303,21.46966418,6.38,0.156739812,1,5.084
-3.883351735,52.7726145,5.56,0,0,20,0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,13.44,0.148809524,2,4.672
1.892063148,35.08779328,-4.37,-0.14,-3.12,-0.4,-16.01,-1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,16.375,0.244274809,4,5.206
-2.086806801,49.09957274,5.56,0,0,20,0,1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,15.7925,0.253284787,4,4.781
1.667576613,35.15527968,-5.61,-0.66,3.14,0.03,-21.62,-1,9999,9999,9999,9999,9999,9999,9999,9999,-0.048343455,14.4181985,9999,9999,9999,9999,-3.014555598,4.893257376,9999,9999,9999,9999,9999,9999,9999,9999,-0.048343455,14.4181985,9999,9999,9999,9999,-3.014555598,4.893257376,14.50666667,0.206801471,3,4.042
-5.984495175,61.00422206,5.56,0,0,20,0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,15.05,0.132890365,2,8.691
-1.270667367,64.56906982,4.39,1.01,-0.03,-0.58,18.03,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,12.77,0.078308536,1,5.578
-1.270667367,64.56906982,4.39,1.01,-0.03,-0.58,18.03,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,18.26492112,0.054749757,1,5.578
-4.175955381,55.85790564,5.56,0,0,20,0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,-1.563281136,28.10195904,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,-1.563281136,28.10195904,11.34857143,0.616817724,7,4.656
-4.459114049,64.38125874,5.56,0,0,20,0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,18.99,0.263296472,5,3.778
-3.387274052,64.89360087,2.71,-0.94,0.17,1.29,7.32,9999,4.86831919,-27.76666899,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,4.86831919,-27.76666899,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,13.86333333,0.432796345,6,5.014
-0.138265012,64.98220277,5.56,0,0,20,0,1,7.902277898,-22.74698438,9999,9999,9999,9999,0.357680398,-1.683900461,9999,9999,9999,9999,9999,9999,9999,9999,7.902277898,-22.74698438,9999,9999,9999,9999,0.357680398,-1.683900461,9999,9999,9999,9999,9999,9999,9999,9999,15.38222222,0.585091014,9,5.154
-2.9968137,63.9747784,4.13,-2.05,-0.04,-0.39,10.41,9999,9999,9999,9999,9999,9999,9999,9999,9999,-0.30048931,2.220455622,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,-0.30048931,2.220455622,9999,9999,9999,9999,9999,9999,15.18833333,0.395040053,6,6.254
-2.9968137,63.9747784,4.13,-2.05,-0.04,-0.39,10.41,9999,9999,9999,9999,9999,9999,9999,9999,9999,-0.30048931,2.220455622,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,-0.30048931,2.220455622,9999,9999,9999,9999,9999,9999,18.26492112,0.054749757,1,6.255
0.753556411,35.70765192,-5.08,-0.62,3.11,0.72,-19.84,-1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,-4.411419018,-4.512813919,9999,9999,-6.123051752,2.851530864,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,-4.411419018,-4.512813919,9999,9999,-6.123051752,2.851530864,9.213333333,0.325615051,3,4.833
1.990990499,35.23521584,-6.65,0.6,3.11,0.61,-22.64,-1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,-4.123391434,1.745227575,-6.5443846,31.58966933,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,-4.123391434,1.745227575,-6.5443846,31.58966933,10.16,0.098425197,1,4.741
3.627991874,35.50651379,-4.26,0.46,-3.12,-0.27,-14.34,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9.98,0.100200401,1,5.593
2.172264649,35.29388821,-6.92,-0.32,-3.13,-0.28,-25.61,-1,9999,9999,9999,9999,9999,9999,0.042125157,-1.991584549,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,0.042125157,-1.991584549,9999,9999,9999,9999,9999,9999,9999,9999,17.85,0.112044818,2,4.954
-0.087104715,35.16728018,-6.49,-1.04,-3.14,-0.15,-25.76,-1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,13.335,0.149981252,2,5.829
-3.916334331,62.86407379,5.56,0,0,20,0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,21.7875,0.183591509,4,4.807
0.757384683,35.03711326,1.38,-2.11,-3.13,-0.07,-10.03,9999,9999,9999,9999,9999,9999,9999,9999,9999,-0.253800547,1.650967276,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,-0.253800547,1.650967276,9999,9999,9999,9999,9999,9999,6.98,0.143266476,1,6.379
-0.645293217,64.97032509,8.37,0.47,0.09,2.73,31.02,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,18.26492112,0.054749757,1,6.719
-4.108838475,60.28129262,5.56,667,0,20,0,9999,5.065005117,-18.31232275,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,5.065005117,-18.31232275,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,19.1375,0.209013717,4,6.51
-4.108838475,60.28129262,5.56,0,0,20,0,9999,5.065005117,-18.31232275,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,5.065005117,-18.31232275,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,18.26492112,0.054749757,1,6.51
-0.067930831,35.28719598,-8.49,-1.41,-3.14,-0.1,-33.64,-1,9999,9999,9999,9999,9999,9999,0.012702482,-18.30006751,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,0.012702482,-18.30006751,9999,9999,9999,9999,9999,9999,9999,9999,15.39833333,0.38965256,6,5.512
-3.642587931,61.70853039,5.56,651,0,20,0,9999,9999,9999,9999,9999,1.904229524,3.869198714,1.129328395,-9.220104976,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1.904229524,3.869198714,1.129328395,-9.220104976,9999,9999,9999,9999,9999,9999,9999,9999,17.795,0.561955606,10,7.429
-3.642587931,61.70853039,5.56,0,0,20,0,9999,9999,9999,9999,9999,1.904229524,3.869198714,1.129328395,-9.220104976,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1.904229524,3.869198714,1.129328395,-9.220104976,9999,9999,9999,9999,9999,9999,9999,9999,18.26492112,0.054749757,1,7.429
0.031112667,64.90831271,6.65,1.27,0.09,2.31,26.94,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,18.53333333,0.161870504,3,7.895
4.403829593,35.18594544,-5.07,-0.7,3.07,1.45,-19.9,9999,1.63449826,-44.49120296,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,-4.51822673,20.49657952,1.63449826,-44.49120296,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,-4.51822673,20.49657952,15.79,0.443318556,7,4.876
-1.443727043,64.37045587,7.46,-1.44,0.02,0.59,23.76,1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,16.54666667,0.181305399,3,5.522
-1.443727043,64.37045587,7.46,-1.44,0.02,0.59,23.76,1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,18.26492112,0.054749757,1,5.522
-3.500000421,64.36706592,5.54,-0.02,0.08,1.54,19.84,9999,7.468115609,-8.609462384,9999,9999,9999,9999,9999,9999,1.06778751,19.03414315,9999,9999,9999,9999,9999,9999,7.468115609,-8.609462384,9999,9999,9999,9999,9999,9999,1.06778751,19.03414315,9999,9999,9999,9999,9999,9999,15.6325,0.255877179,4,4.489
